user_id,device_id,app_id,resource_id,event_type,location,timestamp
U197,D071,APP005,R040,FAILED_LOGIN,CN,1714718844
U165,D042,APP004,R007,LOGOUT,US,1713544312
U046,D005,APP007,R007,ADMIN_ACTION,KR,1713414202
U009,D074,APP021,R025,ADMIN_ACTION,UK,1715475901
U066,D007,APP012,R015,LOGOUT,US,1713875511
U168,D063,APP030,R006,ADMIN_ACTION,BR,1713254595
U093,D072,APP024,R027,OPEN_APP,BR,1713244528
U158,D035,APP017,R003,LOGOUT,RU,1714274668
U020,D028,APP017,R007,LOGOUT,IN,1713968959
U137,D050,APP007,R013,ACCESS,AU,1713750352
U143,D096,APP018,R027,LOGOUT,BR,1715418283
U092,D087,APP015,R045,DOWNLOAD,TH,1713436637
U043,D024,APP018,R026,OPEN_APP,CA,1713663440
U137,D077,APP015,R023,OPEN_APP,UK,1714361698
U096,D053,APP025,R041,DOWNLOAD,RU,1714356651
U156,D031,APP019,R035,ACCESS,DE,1715307868
U191,D033,APP012,R029,ADMIN_ACTION,DE,1713000820
U186,D005,APP010,R039,LOGIN,UK,1713566590
U078,D001,APP010,R015,ACCESS,RU,1714320805
U006,D099,APP027,R045,FAILED_LOGIN,TH,1715322231
U131,D072,APP019,R037,TOKEN_REFRESH,VN,1713158277
U118,D046,APP005,R009,FAILED_LOGIN,CN,1715441738
U064,D030,APP009,R020,LOGOUT,AU,1714676875
U146,D028,APP024,R005,OPEN_APP,BR,1715023890
U045,D063,APP027,R045,LOGOUT,AU,1714259940
U010,D094,APP026,R037,DOWNLOAD,VN,1713234556
U198,D043,APP012,R028,DOWNLOAD,TH,1713505583
U198,D030,APP024,R042,LOGIN,CA,1714604266
U014,D040,APP017,R003,OPEN_APP,UK,1715369416
U039,D042,APP017,R045,ACCESS,JP,1713211895
U173,D094,APP013,R029,LOGOUT,KR,1714811669
U075,D051,APP005,R009,OPEN_APP,VN,1714995879
U147,D096,APP002,R036,DOWNLOAD,SG,1713356847
U103,D065,APP014,R050,TOKEN_REFRESH,BR,1713565688
U124,D072,APP007,R032,DOWNLOAD,CA,1715396334
U051,D072,APP020,R048,ACCESS,KR,1713300496
U069,D100,APP014,R021,LOGOUT,VN,1714734688
U109,D047,APP012,R013,OPEN_APP,CN,1715490901
U168,D004,APP025,R020,TOKEN_REFRESH,CN,1715584618
U114,D080,APP005,R029,LOGIN,TH,1713979326
U052,D088,APP012,R010,LOGOUT,VN,1713228749
U063,D080,APP030,R010,FAILED_LOGIN,US,1714439784
U178,D015,APP010,R029,ADMIN_ACTION,US,1714391991
U054,D095,APP018,R014,ACCESS,UK,1715194736
U193,D034,APP018,R031,TOKEN_REFRESH,IN,1713077127
U097,D075,APP029,R043,LOGIN,SG,1713714372
U016,D037,APP007,R045,FAILED_LOGIN,US,1714950187
U168,D002,APP003,R025,FAILED_LOGIN,CA,1714510868
U028,D003,APP010,R042,DOWNLOAD,KR,1714596776
U131,D091,APP004,R021,ADMIN_ACTION,RU,1715504445
U137,D012,APP006,R013,ADMIN_ACTION,UK,1713090129
U011,D032,APP030,R034,FAILED_LOGIN,CN,1715054927
U101,D096,APP006,R002,OPEN_APP,CA,1714476030
U091,D081,APP010,R016,FAILED_LOGIN,BR,1713260087
U161,D033,APP029,R025,LOGIN,UK,1714175218
U058,D020,APP011,R026,TOKEN_REFRESH,VN,1714603092
U134,D087,APP020,R041,ACCESS,DE,1714008146
U147,D020,APP014,R020,OPEN_APP,FR,1715274293
U034,D027,APP021,R009,ACCESS,RU,1713579273
U080,D089,APP023,R034,TOKEN_REFRESH,DE,1713608813
U168,D073,APP030,R011,OPEN_APP,VN,1715337654
U137,D093,APP004,R012,OPEN_APP,RU,1713610366
U187,D004,APP025,R021,DOWNLOAD,DE,1714272334
U114,D096,APP030,R041,FAILED_LOGIN,JP,1713788250
U028,D017,APP006,R002,FAILED_LOGIN,AU,1715378351
U157,D030,APP020,R015,ACCESS,CA,1713109406
U092,D011,APP023,R050,ADMIN_ACTION,JP,1715106902
U155,D061,APP023,R042,OPEN_APP,JP,1714625126
U126,D061,APP005,R011,ACCESS,KR,1713135180
U105,D098,APP001,R018,DOWNLOAD,KR,1713850745
U194,D027,APP003,R012,ADMIN_ACTION,RU,1715588134
U126,D089,APP011,R030,ACCESS,DE,1714698134
U199,D006,APP020,R048,DOWNLOAD,IN,1714312387
U101,D079,APP024,R037,LOGIN,UK,1713458505
U116,D059,APP027,R003,ACCESS,UK,1715255986
U102,D095,APP002,R036,DOWNLOAD,UK,1713206760
U049,D038,APP015,R026,FAILED_LOGIN,BR,1714199212
U119,D022,APP014,R019,LOGIN,IN,1715168327
U037,D060,APP027,R042,ADMIN_ACTION,VN,1715099910
U029,D024,APP025,R038,TOKEN_REFRESH,DE,1714734593
U083,D058,APP001,R012,ADMIN_ACTION,AU,1713846964
U117,D012,APP009,R021,TOKEN_REFRESH,IN,1713518182
U024,D015,APP023,R029,OPEN_APP,VN,1715197049
U182,D050,APP024,R033,TOKEN_REFRESH,DE,1715308317
U098,D006,APP025,R011,OPEN_APP,AU,1713629521
U042,D019,APP006,R050,LOGIN,DE,1714292106
U080,D094,APP025,R029,FAILED_LOGIN,CA,1713757894
U031,D017,APP007,R001,FAILED_LOGIN,US,1714923686
U128,D064,APP018,R001,ADMIN_ACTION,KR,1713909634
U151,D085,APP016,R030,DOWNLOAD,FR,1713333048
U154,D077,APP001,R016,FAILED_LOGIN,AU,1715338528
U054,D007,APP006,R010,LOGIN,CA,1714463895
U010,D019,APP028,R003,FAILED_LOGIN,CN,1713367851
U013,D014,APP014,R012,TOKEN_REFRESH,CA,1714192778
U157,D085,APP023,R045,TOKEN_REFRESH,FR,1715428360
U093,D005,APP003,R050,FAILED_LOGIN,CN,1714545892
U098,D009,APP025,R028,LOGOUT,SG,1714974748
U035,D016,APP023,R018,OPEN_APP,UK,1714735426
U135,D027,APP023,R014,LOGIN,VN,1715396487
U187,D081,APP017,R006,ADMIN_ACTION,IN,1715536622
U181,D037,APP014,R039,OPEN_APP,SG,1715203650
U148,D080,APP012,R009,ADMIN_ACTION,UK,1715087677
U127,D024,APP029,R040,ACCESS,IN,1714218395
U050,D001,APP004,R002,ADMIN_ACTION,CA,1713494616
U189,D027,APP026,R040,DOWNLOAD,DE,1713190808
U086,D045,APP018,R041,ACCESS,US,1713843840
U177,D037,APP009,R005,FAILED_LOGIN,SG,1715125210
U141,D042,APP025,R001,LOGOUT,CA,1714397889
U088,D051,APP024,R037,LOGIN,RU,1713736641
U050,D043,APP027,R022,ADMIN_ACTION,TH,1714990199
U010,D083,APP005,R031,TOKEN_REFRESH,CA,1714931971
U138,D043,APP015,R027,LOGIN,RU,1715185539
U077,D073,APP024,R044,OPEN_APP,UK,1715247666
U005,D027,APP019,R044,OPEN_APP,BR,1714483087
U017,D020,APP009,R002,OPEN_APP,DE,1715240904
U043,D074,APP020,R025,TOKEN_REFRESH,AU,1713490081
U193,D040,APP023,R021,LOGIN,SG,1714735894
U023,D064,APP029,R016,OPEN_APP,FR,1714269316
U056,D068,APP010,R012,LOGOUT,CN,1713156846
U200,D026,APP030,R006,ADMIN_ACTION,UK,1713104584
U124,D065,APP005,R013,OPEN_APP,TH,1715027828
U188,D068,APP010,R050,OPEN_APP,JP,1713412096
U133,D087,APP005,R014,LOGIN,FR,1714625662
U183,D067,APP004,R001,FAILED_LOGIN,TH,1713184675
U176,D077,APP028,R006,OPEN_APP,FR,1713193524
U027,D067,APP025,R043,FAILED_LOGIN,US,1715422461
U195,D040,APP021,R014,OPEN_APP,KR,1713807594
U074,D036,APP018,R021,ADMIN_ACTION,CA,1713493463
U070,D020,APP006,R018,LOGOUT,US,1715347240
U132,D014,APP007,R035,OPEN_APP,UK,1714335822
U070,D019,APP023,R019,ACCESS,JP,1713298814
U080,D079,APP029,R022,ADMIN_ACTION,US,1713545569
U008,D061,APP029,R044,LOGIN,VN,1714608933
U014,D012,APP014,R026,TOKEN_REFRESH,IN,1715500314
U152,D081,APP027,R045,ADMIN_ACTION,AU,1714491596
U080,D043,APP027,R013,LOGOUT,TH,1714953267
U146,D017,APP003,R045,ADMIN_ACTION,VN,1714910858
U080,D088,APP021,R046,ADMIN_ACTION,FR,1713971795
U058,D019,APP028,R040,FAILED_LOGIN,TH,1714524417
U101,D024,APP023,R043,OPEN_APP,BR,1714362146
U117,D063,APP001,R005,ADMIN_ACTION,VN,1714474049
U123,D060,APP028,R011,FAILED_LOGIN,BR,1714462199
U155,D074,APP005,R033,LOGOUT,DE,1713448712
U084,D072,APP021,R005,FAILED_LOGIN,UK,1714933468
U103,D076,APP014,R016,ACCESS,UK,1713666979
U124,D050,APP003,R022,ACCESS,RU,1715478708
U111,D056,APP019,R022,ACCESS,JP,1713326712
U190,D092,APP019,R032,LOGOUT,AU,1715500121
U119,D042,APP018,R007,ADMIN_ACTION,JP,1714291995
U104,D009,APP020,R007,DOWNLOAD,CN,1715073224
U166,D085,APP002,R006,ACCESS,RU,1713582659
U149,D097,APP021,R001,TOKEN_REFRESH,CA,1713625859
U116,D069,APP010,R025,ADMIN_ACTION,KR,1713862607
U175,D041,APP010,R037,FAILED_LOGIN,TH,1714823377
U184,D045,APP003,R038,LOGIN,AU,1715140872
U104,D017,APP028,R019,LOGIN,CN,1715302191
U014,D001,APP023,R036,OPEN_APP,VN,1714183671
U008,D031,APP014,R045,DOWNLOAD,CA,1714334322
U183,D049,APP013,R025,DOWNLOAD,UK,1713885904
U170,D023,APP016,R009,ACCESS,UK,1714613108
U093,D054,APP005,R019,TOKEN_REFRESH,JP,1713048665
U019,D083,APP001,R010,ADMIN_ACTION,CA,1714831799
U035,D011,APP005,R042,DOWNLOAD,RU,1714912722
U179,D078,APP030,R028,TOKEN_REFRESH,FR,1715136641
U109,D071,APP027,R029,DOWNLOAD,CN,1713946826
U048,D055,APP020,R001,ADMIN_ACTION,RU,1713993001
U183,D065,APP009,R027,OPEN_APP,US,1713158817
U146,D062,APP023,R024,LOGOUT,AU,1715019695
U177,D011,APP005,R047,FAILED_LOGIN,FR,1715168243
U021,D067,APP029,R040,LOGOUT,KR,1714981605
U162,D095,APP022,R043,LOGOUT,CA,1715261557
U149,D040,APP020,R004,OPEN_APP,UK,1713045228
U121,D059,APP017,R031,OPEN_APP,DE,1714480230
U076,D038,APP006,R003,FAILED_LOGIN,IN,1715364355
U067,D008,APP021,R031,TOKEN_REFRESH,AU,1713216509
U169,D038,APP026,R048,LOGIN,SG,1715033231
U022,D017,APP017,R005,FAILED_LOGIN,SG,1713555907
U158,D036,APP009,R017,LOGIN,IN,1713467872
U155,D023,APP030,R038,TOKEN_REFRESH,CA,1714873399
U095,D023,APP009,R045,ACCESS,FR,1713758368
U136,D005,APP011,R006,TOKEN_REFRESH,AU,1713646553
U127,D097,APP014,R050,DOWNLOAD,KR,1714846269
U186,D082,APP006,R014,OPEN_APP,US,1714108955
U194,D015,APP002,R011,ADMIN_ACTION,DE,1714997461
U078,D061,APP024,R049,ACCESS,DE,1714636074
U122,D034,APP005,R034,DOWNLOAD,US,1714211282
U115,D049,APP022,R021,LOGIN,VN,1715228405
U164,D046,APP028,R028,FAILED_LOGIN,CN,1714133829
U069,D013,APP009,R042,DOWNLOAD,FR,1714014169
U188,D087,APP019,R050,ACCESS,UK,1714415185
U174,D089,APP006,R021,LOGIN,CA,1713035551
U018,D002,APP014,R007,LOGOUT,CA,1714870417
U090,D029,APP024,R019,FAILED_LOGIN,KR,1713142781
U007,D080,APP003,R004,ACCESS,AU,1713510824
U182,D016,APP003,R039,TOKEN_REFRESH,DE,1715374264
U048,D015,APP023,R012,FAILED_LOGIN,SG,1714958553
U170,D010,APP021,R030,FAILED_LOGIN,BR,1714790898
U178,D086,APP025,R050,OPEN_APP,SG,1713679334
U200,D010,APP009,R050,LOGIN,DE,1714629866
U086,D008,APP009,R017,TOKEN_REFRESH,FR,1713291078
U126,D026,APP020,R026,TOKEN_REFRESH,CA,1715063837
U028,D019,APP018,R050,DOWNLOAD,KR,1715575161
U165,D014,APP030,R029,FAILED_LOGIN,VN,1713146217
U019,D010,APP019,R047,FAILED_LOGIN,BR,1714870164
U005,D064,APP005,R042,LOGIN,TH,1713158694
U171,D050,APP009,R010,OPEN_APP,TH,1714641358
U148,D001,APP017,R046,ADMIN_ACTION,FR,1714828958
U104,D094,APP025,R005,ACCESS,US,1714612390
U177,D100,APP016,R008,OPEN_APP,CN,1714270153
U103,D008,APP021,R042,LOGOUT,CN,1715242385
U088,D011,APP027,R030,FAILED_LOGIN,CA,1713851949
U046,D071,APP002,R025,ACCESS,SG,1714636217
U028,D081,APP023,R023,ADMIN_ACTION,VN,1714837036
U189,D025,APP005,R003,ACCESS,US,1715486993
U062,D063,APP013,R005,FAILED_LOGIN,FR,1715239506
U116,D003,APP002,R022,LOGIN,CN,1713179577
U104,D016,APP007,R042,ADMIN_ACTION,CA,1715250501
U039,D095,APP019,R015,LOGOUT,US,1713593873
U126,D084,APP001,R031,LOGIN,KR,1713547514
U004,D023,APP021,R004,FAILED_LOGIN,RU,1713408073
U117,D079,APP006,R038,LOGOUT,RU,1713445985
U030,D064,APP020,R040,ACCESS,VN,1713849938
U110,D044,APP026,R048,DOWNLOAD,CN,1713506682
U176,D074,APP018,R009,OPEN_APP,RU,1713894359
U196,D006,APP019,R012,OPEN_APP,VN,1713506443
U071,D019,APP025,R027,TOKEN_REFRESH,IN,1714551587
U142,D022,APP015,R016,LOGIN,JP,1713419295
U162,D079,APP013,R050,TOKEN_REFRESH,US,1715042489
U021,D001,APP001,R012,LOGOUT,IN,1715490286
U073,D054,APP023,R050,ADMIN_ACTION,IN,1713532225
U053,D019,APP021,R018,ADMIN_ACTION,DE,1714003502
U045,D079,APP023,R003,TOKEN_REFRESH,IN,1715096680
U157,D012,APP021,R020,OPEN_APP,DE,1713019168
U143,D031,APP007,R008,LOGOUT,AU,1714517924
U195,D070,APP017,R015,ADMIN_ACTION,BR,1713872871
U071,D007,APP007,R008,TOKEN_REFRESH,CA,1714989831
U128,D023,APP006,R043,LOGIN,US,1714527536
U073,D027,APP014,R017,OPEN_APP,AU,1714900638
U012,D014,APP024,R004,TOKEN_REFRESH,JP,1713121908
U125,D066,APP004,R005,ACCESS,IN,1714865714
U152,D075,APP011,R027,ACCESS,IN,1714366021
U059,D100,APP004,R021,ACCESS,VN,1713994546
U189,D053,APP028,R013,DOWNLOAD,TH,1713925526
U019,D061,APP019,R032,LOGIN,TH,1714828150
U038,D028,APP030,R040,ADMIN_ACTION,JP,1714624581
U096,D018,APP015,R047,ACCESS,CA,1714504036
U070,D026,APP011,R009,LOGIN,IN,1715385157
U016,D036,APP005,R008,ADMIN_ACTION,FR,1714754157
U044,D098,APP011,R015,FAILED_LOGIN,AU,1713657617
U164,D079,APP029,R011,ACCESS,VN,1714726778
U134,D063,APP028,R014,ADMIN_ACTION,RU,1714940968
U072,D002,APP024,R028,ACCESS,KR,1714372778
U112,D075,APP008,R038,TOKEN_REFRESH,TH,1715406275
U002,D054,APP002,R003,ADMIN_ACTION,IN,1715114836
U009,D055,APP017,R026,ADMIN_ACTION,BR,1713411038
U116,D064,APP008,R006,LOGIN,IN,1714705479
U056,D017,APP012,R019,ACCESS,CA,1713380547
U005,D062,APP022,R020,TOKEN_REFRESH,IN,1714926371
U147,D096,APP019,R002,ADMIN_ACTION,FR,1713581430
U181,D052,APP006,R024,ADMIN_ACTION,IN,1713005719
U161,D010,APP013,R045,OPEN_APP,UK,1713137213
U076,D055,APP025,R018,ACCESS,BR,1713339566
U159,D043,APP024,R004,OPEN_APP,TH,1713216269
U029,D050,APP012,R030,LOGIN,CN,1714536931
U045,D083,APP018,R046,LOGOUT,UK,1713858626
U036,D043,APP008,R035,LOGOUT,CA,1715006947
U189,D097,APP019,R045,ACCESS,BR,1713945552
U083,D046,APP029,R018,DOWNLOAD,SG,1713228421
U017,D048,APP012,R029,ADMIN_ACTION,UK,1715209066
U032,D061,APP023,R035,FAILED_LOGIN,FR,1714544115
U173,D089,APP026,R005,ACCESS,TH,1714920463
U023,D011,APP013,R012,FAILED_LOGIN,VN,1713458709
U043,D036,APP004,R045,TOKEN_REFRESH,FR,1713631234
U053,D067,APP021,R002,FAILED_LOGIN,DE,1715270942
U034,D061,APP012,R027,ADMIN_ACTION,IN,1713090103
U075,D025,APP003,R002,ACCESS,RU,1715179446
U166,D043,APP014,R038,OPEN_APP,CA,1714368628
U125,D076,APP022,R045,ADMIN_ACTION,FR,1714275413
U146,D017,APP029,R020,TOKEN_REFRESH,BR,1714090550
U059,D062,APP012,R019,LOGIN,JP,1714481096
U073,D059,APP006,R040,TOKEN_REFRESH,IN,1715245280
U074,D024,APP006,R046,TOKEN_REFRESH,JP,1713997847
U030,D006,APP011,R037,TOKEN_REFRESH,FR,1714092226
U095,D024,APP007,R036,LOGIN,CA,1714329358
U089,D019,APP012,R029,TOKEN_REFRESH,UK,1714264833
U032,D004,APP013,R032,TOKEN_REFRESH,FR,1714343091
U040,D001,APP024,R035,OPEN_APP,CA,1714239655
U122,D038,APP025,R037,TOKEN_REFRESH,BR,1715370752
U187,D057,APP011,R045,LOGOUT,IN,1715008992
U011,D018,APP022,R036,LOGOUT,SG,1713104000
U103,D080,APP027,R015,ADMIN_ACTION,CN,1713387893
U084,D008,APP020,R042,ACCESS,AU,1715208023
U057,D099,APP009,R013,LOGIN,VN,1715258264
U115,D087,APP022,R006,DOWNLOAD,KR,1715057160
U082,D078,APP020,R033,LOGIN,TH,1714514415
U102,D019,APP023,R028,OPEN_APP,DE,1714563767
U004,D037,APP012,R023,FAILED_LOGIN,FR,1715353143
U023,D028,APP024,R029,DOWNLOAD,BR,1714855997
U074,D021,APP026,R047,DOWNLOAD,IN,1714737254
U036,D076,APP020,R006,TOKEN_REFRESH,KR,1714271843
U122,D068,APP011,R005,DOWNLOAD,VN,1713027761
U105,D082,APP030,R018,DOWNLOAD,JP,1715331252
U119,D091,APP019,R049,TOKEN_REFRESH,KR,1713780167
U098,D038,APP018,R032,LOGIN,RU,1714266650
U150,D039,APP016,R036,ADMIN_ACTION,KR,1713112575
U001,D020,APP009,R020,ADMIN_ACTION,VN,1714206655
U107,D023,APP016,R045,ACCESS,US,1713500609
U196,D036,APP016,R005,OPEN_APP,AU,1715015303
U145,D056,APP028,R017,ADMIN_ACTION,IN,1713501570
U096,D066,APP024,R037,LOGIN,RU,1714088577
U042,D075,APP002,R010,OPEN_APP,FR,1713568317
U092,D021,APP002,R018,OPEN_APP,DE,1714493106
U013,D038,APP010,R034,LOGOUT,UK,1713812918
U197,D081,APP006,R049,LOGOUT,AU,1713701018
U140,D042,APP028,R021,FAILED_LOGIN,SG,1714520530
U025,D069,APP019,R023,TOKEN_REFRESH,US,1713574407
U133,D037,APP012,R050,ADMIN_ACTION,DE,1714427376
U042,D014,APP007,R010,ACCESS,RU,1713790277
U144,D079,APP023,R034,LOGOUT,DE,1714931440
U020,D015,APP027,R009,LOGIN,FR,1714460498
U080,D089,APP012,R009,ADMIN_ACTION,TH,1715506720
U134,D098,APP011,R012,FAILED_LOGIN,US,1713497431
U057,D017,APP028,R045,TOKEN_REFRESH,IN,1713950322
U079,D017,APP007,R009,LOGOUT,DE,1713468596
U020,D003,APP025,R031,DOWNLOAD,US,1713823555
U028,D005,APP026,R043,LOGIN,FR,1713498795
U065,D006,APP003,R020,LOGIN,BR,1713404765
U032,D078,APP007,R038,ACCESS,JP,1714474439
U008,D012,APP005,R048,FAILED_LOGIN,AU,1714458932
U091,D021,APP028,R033,ACCESS,UK,1715391740
U018,D013,APP027,R038,LOGIN,UK,1713910155
U184,D025,APP010,R011,LOGIN,IN,1713413917
U055,D065,APP028,R046,ADMIN_ACTION,CN,1715472041
U048,D057,APP022,R007,TOKEN_REFRESH,RU,1714488232
U098,D055,APP007,R033,ACCESS,DE,1713473308
U195,D041,APP004,R030,LOGOUT,UK,1713570057
U127,D098,APP012,R046,FAILED_LOGIN,UK,1713170324
U022,D042,APP016,R008,DOWNLOAD,SG,1714916569
U154,D095,APP010,R044,ADMIN_ACTION,KR,1715323291
U105,D038,APP028,R028,ACCESS,RU,1713291961
U122,D087,APP012,R012,LOGIN,CA,1715062122
U173,D014,APP013,R029,LOGOUT,VN,1713601327
U102,D052,APP023,R038,LOGOUT,IN,1713707676
U017,D047,APP007,R022,ACCESS,AU,1714695711
U032,D030,APP027,R028,ADMIN_ACTION,SG,1715440743
U152,D035,APP025,R042,DOWNLOAD,CN,1714995760
U171,D078,APP013,R032,FAILED_LOGIN,JP,1714906876
U028,D016,APP009,R032,ADMIN_ACTION,KR,1713564588
U008,D013,APP024,R004,LOGOUT,FR,1713112192
U046,D049,APP020,R044,OPEN_APP,JP,1714269836
U160,D080,APP004,R049,LOGOUT,CA,1715180823
U197,D064,APP026,R030,ACCESS,SG,1715088339
U126,D065,APP009,R035,OPEN_APP,BR,1715267142
U140,D003,APP025,R003,DOWNLOAD,TH,1713499684
U099,D058,APP011,R025,ADMIN_ACTION,FR,1713150915
U009,D023,APP018,R043,FAILED_LOGIN,TH,1713688470
U126,D056,APP005,R020,DOWNLOAD,FR,1713458781
U146,D087,APP016,R043,ADMIN_ACTION,FR,1715358270
U041,D065,APP002,R026,FAILED_LOGIN,FR,1715479022
U097,D079,APP022,R023,FAILED_LOGIN,CN,1713257630
U008,D076,APP002,R009,OPEN_APP,CN,1715449335
U007,D098,APP029,R041,OPEN_APP,DE,1713408315
U110,D045,APP012,R027,OPEN_APP,US,1714024370
U064,D031,APP021,R020,LOGOUT,TH,1713274727
U079,D015,APP011,R011,LOGIN,UK,1714367833
U010,D059,APP022,R028,DOWNLOAD,SG,1713085573
U179,D061,APP019,R002,OPEN_APP,DE,1715392236
U100,D042,APP019,R007,ADMIN_ACTION,VN,1713863642
U087,D064,APP017,R049,OPEN_APP,JP,1715578775
U077,D047,APP014,R013,ADMIN_ACTION,CA,1713315919
U138,D028,APP010,R017,LOGIN,SG,1715405520
U103,D029,APP020,R048,LOGOUT,IN,1715425118
U025,D076,APP011,R018,LOGOUT,AU,1715227442
U122,D055,APP007,R023,LOGOUT,CA,1714266038
U130,D039,APP014,R043,OPEN_APP,KR,1714737759
U103,D033,APP020,R033,ADMIN_ACTION,CA,1715296643
U047,D003,APP021,R046,TOKEN_REFRESH,AU,1715093811
U055,D085,APP027,R048,ADMIN_ACTION,SG,1715234386
U158,D099,APP030,R028,LOGIN,UK,1713841578
U094,D060,APP005,R016,TOKEN_REFRESH,IN,1714259447
U112,D053,APP011,R005,ACCESS,RU,1714729891
U069,D037,APP021,R011,FAILED_LOGIN,CA,1715521750
U061,D052,APP008,R008,TOKEN_REFRESH,KR,1713116199
U063,D040,APP015,R032,DOWNLOAD,DE,1713155204
U052,D021,APP009,R009,LOGIN,SG,1714165060
U169,D071,APP006,R042,LOGIN,IN,1715037768
U006,D008,APP028,R006,OPEN_APP,AU,1714249815
U017,D053,APP029,R024,LOGOUT,DE,1713589552
U061,D015,APP019,R048,LOGOUT,UK,1715434456
U199,D068,APP009,R032,LOGOUT,KR,1715515832
U032,D099,APP026,R021,OPEN_APP,RU,1715450841
U189,D050,APP026,R048,ACCESS,TH,1714773641
U056,D019,APP004,R012,ACCESS,SG,1714843293
U105,D033,APP028,R038,LOGIN,FR,1715237535
U096,D090,APP004,R021,DOWNLOAD,FR,1714033252
U072,D019,APP012,R031,OPEN_APP,RU,1714292564
U006,D083,APP029,R039,LOGIN,RU,1713229312
U177,D086,APP008,R017,DOWNLOAD,SG,1714521924
U176,D016,APP018,R016,ADMIN_ACTION,DE,1713032992
U101,D033,APP010,R006,ACCESS,SG,1713882424
U042,D057,APP021,R021,DOWNLOAD,BR,1713142110
U071,D011,APP027,R050,ADMIN_ACTION,FR,1714732085
U086,D092,APP014,R007,TOKEN_REFRESH,IN,1714094587
U130,D009,APP012,R027,OPEN_APP,FR,1713114717
U196,D007,APP021,R042,TOKEN_REFRESH,CA,1714859775
U165,D018,APP001,R026,ACCESS,CA,1714281559
U081,D074,APP003,R008,TOKEN_REFRESH,KR,1715165795
U183,D099,APP027,R042,TOKEN_REFRESH,RU,1715491484
U176,D053,APP026,R021,ADMIN_ACTION,FR,1713559980
U067,D023,APP022,R038,OPEN_APP,BR,1714181943
U051,D011,APP014,R024,TOKEN_REFRESH,DE,1714582594
U147,D029,APP001,R002,ACCESS,TH,1713373194
U119,D026,APP009,R045,TOKEN_REFRESH,US,1714682062
U159,D055,APP020,R017,TOKEN_REFRESH,VN,1714543168
U044,D073,APP004,R001,DOWNLOAD,BR,1714902988
U173,D064,APP004,R015,ACCESS,KR,1714116535
U074,D096,APP016,R025,TOKEN_REFRESH,DE,1713866568
U154,D028,APP027,R019,ACCESS,DE,1713756526
U105,D019,APP001,R019,FAILED_LOGIN,KR,1715590738
U116,D032,APP012,R038,ADMIN_ACTION,VN,1713043286
U121,D018,APP028,R021,DOWNLOAD,CA,1713890105
U183,D050,APP023,R028,FAILED_LOGIN,VN,1713399630
U143,D008,APP002,R022,ACCESS,FR,1714486048
U156,D086,APP026,R039,LOGIN,US,1714063914
U130,D080,APP013,R020,DOWNLOAD,CA,1714555672
U034,D072,APP002,R038,TOKEN_REFRESH,SG,1713712471
U129,D064,APP030,R022,ADMIN_ACTION,JP,1713376010
U082,D091,APP017,R028,TOKEN_REFRESH,SG,1713490071
U081,D006,APP005,R032,FAILED_LOGIN,IN,1714512433
U111,D037,APP029,R017,FAILED_LOGIN,UK,1714312860
U112,D022,APP011,R048,ADMIN_ACTION,BR,1713634450
U143,D085,APP021,R029,LOGIN,KR,1713623360
U014,D030,APP006,R003,ADMIN_ACTION,SG,1713685999
U181,D060,APP014,R008,ADMIN_ACTION,US,1714851867
U092,D091,APP018,R032,ADMIN_ACTION,FR,1713471820
U185,D019,APP004,R023,LOGOUT,KR,1714191670
U047,D022,APP024,R033,FAILED_LOGIN,AU,1715456509
U055,D075,APP001,R034,TOKEN_REFRESH,DE,1713322271
U064,D099,APP016,R044,LOGOUT,TH,1714378490
U007,D037,APP022,R044,LOGOUT,DE,1714566817
U152,D014,APP027,R021,TOKEN_REFRESH,US,1713340003
U118,D091,APP022,R031,ADMIN_ACTION,CA,1714129603
U153,D085,APP001,R022,LOGIN,CA,1714900447
U084,D094,APP024,R037,TOKEN_REFRESH,KR,1713204188
U165,D037,APP011,R004,LOGOUT,UK,1715526193
U098,D012,APP013,R017,TOKEN_REFRESH,KR,1714673180
U023,D003,APP028,R014,TOKEN_REFRESH,DE,1714687772
U073,D083,APP025,R042,TOKEN_REFRESH,VN,1714252195
U126,D056,APP024,R020,TOKEN_REFRESH,CN,1713403120
U095,D066,APP007,R032,ADMIN_ACTION,TH,1714627765
U122,D035,APP019,R039,DOWNLOAD,VN,1714772245
U095,D079,APP006,R028,DOWNLOAD,VN,1713169609
U132,D044,APP015,R044,ACCESS,CA,1713650409
U127,D068,APP021,R042,LOGOUT,SG,1714963853
U112,D011,APP030,R031,FAILED_LOGIN,JP,1713535989
U176,D039,APP027,R016,DOWNLOAD,SG,1715384611
U013,D071,APP003,R003,LOGOUT,UK,1714782216
U106,D013,APP015,R043,FAILED_LOGIN,CN,1714068961
U150,D011,APP025,R033,LOGIN,VN,1714941455
U046,D024,APP027,R026,LOGIN,VN,1714745885
U181,D039,APP011,R038,ADMIN_ACTION,BR,1714887218
U160,D034,APP011,R012,ACCESS,JP,1713328080
U192,D078,APP009,R044,LOGOUT,DE,1715241335
U005,D001,APP013,R008,LOGIN,JP,1715001185
U118,D089,APP013,R043,ADMIN_ACTION,SG,1715586815
U093,D089,APP022,R045,DOWNLOAD,BR,1714269434
U023,D017,APP005,R001,ACCESS,VN,1713066627
U179,D025,APP028,R002,ACCESS,FR,1713608820
U167,D031,APP014,R041,ACCESS,VN,1714262141
